bmrb_id,candidate_id,mapped_target_rows,pdb_id,retained_unmapped_target_rows,source_feature_sha256,source_feature_size_bytes,strict_target_rows,structure_nan_values,validation_status
10165,eb6ffeee29071206cb7339f4fef1d332e9ea9540fce8e0cbddec7d2fda200183,143,2EEF,0,bf854ad65a0d27e6fd1e2aa26a5b22ff293b6d9c6a8f8a06f4469a604986779d,15455,143,0,passed
10193,3a828ff7333bde1d3b7e30e7b611599694981fdb6d9e07e3e10d045b699e7e97,59,2YUM,0,9d89d0a229f44ce350d070ba2de8745bd6cab00cd6a419e62f5d21cd66622236,6825,59,0,passed
10194,cec0d652f3a5f7413c41d41bd529aac51f68fc5d037075b479fe4ec5829126a7,67,2YUO,0,0c54c407873bcdd4e5bc30dbd4e7fe33e5b5b1e665014794648df3303c81f5b9,7820,67,0,passed
10195,9bbd1de7373874154afa4abe63eafe1c367639bb5870516113e195f428b33372,74,2YUP,0,f7177019cc0a3aa09572bdabafca87b52f8fa69f91f54b5475a9199436c397a9,8416,74,0,passed
10211,c9be9167655ef178aa5c4a2b78b6ed30bfbedf8388c7cd1aaf5bae769935b518,73,2YUQ,0,588be802940c5af264abe165e88167d49f8888ad3d51f282748ebe7034429863,8325,73,0,passed
10212,442cf99bfea9c4c9c7e62475b2055e7d7e99aacdd460e505c108fecf427f11c4,64,2CUD,0,7a7d43c89a1547f2a71ee1338bebe5b26501140e2f6955005176a49879728ab6,7507,64,0,passed
10213,5f5b6f81598046ec20c54162a94624cab85ff85d79c8e99e587a58b3dc0a6f77,79,2E29,0,b2bdae5e4375b5e4279beabb72f98aa0f5d8711eca862344a11615c493759364,8903,79,0,passed
10214,df27dcea2ebc25e771e96749c346d90d532172a53a261c4f0799028049323bcd,50,2YSE,0,0a6737737538720481bcdeeacf4913d046ecce9b0e1e0b15fa9175e0fd1a1db4,5946,50,0,passed
10215,1dadeda233c3b8c9d5a148e08220ecf1f72c325e76ec21f9bffdc3b62ff1570d,40,2ZAJ,0,878b9cfbe45817ea44a7049e625ca5b1a3651b9756979ffe049cd120ba97e651,5035,40,0,passed
10235,458c3e3fade48050c007ef69e0fee1af2e765ee2593d05efa2288f7a111a0585,122,1WGU,0,5e68a3c7bc0b967bb0844045a77ca304ae1942c0302e08858f45b4a3f9fe2b60,13392,122,0,passed
10236,82925ce149568dfe878f11aab46187920f30d284b248cced4c33a86c5eba0b7e,120,2ROZ,0,1547c929c0dde385fac4c57da40d3fbfa89d23211f53baa2dfdf2be87ad9e88f,13228,120,0,passed
10237,c2c751a093ff5373e15f873656c3d969e748ab7a5d0bff51eb2bd44e56623893,155,2YSZ,0,47656e5152a365331a5d2357024e31896ee01a78ec7ecb27af0e51f17936dc5a,16697,155,0,passed
10238,455b3a0769021e780bfad6df4d3df992609c981357e57252057c53bdc0305616,148,2YT0,0,85e54f471234a4ecfb4c24463f7da9d542dbc49ecc5561c3ee8929c3675ac530,15976,148,0,passed
10239,7bd7aa849226fd3eb276073852c78b5aea2fc242e303cbdf0949e2b2936c83ae,156,2YT1,0,de8d2236fd556db42edbf0ec6dc41f82b2ebb60b66fd7b4e4c203a8609723731,16774,156,0,passed
10240,b87bf9b7e28df003528a1f3c74e5b9110aa87589abc59f11cbccf02ce9938e1b,70,1X69,0,b260bc5ebf4de65883526d3627bcf7ab4be72ef69cde1ce2ffde5dd49f46f8e8,8188,70,0,passed
10241,bf5e76169bb668504a020450295d0964117e437dfeecfb35e893fc339c5d1615,66,1X6B,0,696166d59def802a30bf93f2cb6697ae0d0ecd2b35532665043aa9d6b8ad9556,7766,66,0,passed
10242,646279e93b37a08f15c861ec8d8d22d74cab15b900b2e7af5c6b8d016c92765d,101,1X6D,0,fb0c7f3321da18bb06e8a86cd4266fd97833f1c6336b1cd30e09db5c8a8e4700,11345,101,0,passed
10243,e53bf027958a58ae528c93a3dc31dfeeff6b9e914b9453e4d72b2ab1523abae1,56,1X6E,0,d463be7cdf9b2702dc077db0b8f10db97398961146e9ace4b52b6c7105e39ea1,6617,56,0,passed
10244,752f581e1b96d582e47447058075337a7ee01bf53e9b8eeb31759b722ce61aa2,68,1X6F,0,21a78ada38ce9fc4e98c78d5f8e84a5aa337be4f83d04db4a494ba065e6044d3,7769,68,0,passed
10245,1d58a11cd8edacbcb742c0bd23d7ec797c8ba3fbfa49d738d2d6bbb579bf8536,63,1X6G,0,160e86e77a2653af4b422c19e7b17d1ae104b42be11864d73286e8654a0e00ac,7416,63,0,passed
10246,53805b33d724f56660150b1a7f03cd73c1ae6a52207e3fb510e79e8de3b99611,65,1X6H,0,c9db951bfe2c9460b01c7baccbbe4e3d59059d7a1de0461fb98b415a6b399ee3,7616,65,0,passed
10247,1623064e610c5f8d0d2a71811f4f048dc6eefc5db4d0592b8892d35ad06bc1a0,67,2CO8,0,3ad1031b2d90ad01abae831adc9c92d25bce154a4158ef5efb77c5f9c55a7c13,7742,67,0,passed
10248,f09b85879a88914d14ab36ee23185cccb2cfb53ba55a83f059eca38583929d43,61,1WZ6,0,d9d19e1320e3cce47773221f78e4f67d342d099446758e16d595277d131c2d46,7191,61,0,passed
10249,3515e14cc906708ea51c4a637a759e25f57274a59a44539a9ffe31d91c2c5e18,113,1X05,0,f49fdbe15a537b0c8ba4fc9f78af0fafc8b176933e30c30aac84ec4fdbe91a77,12510,113,0,passed
10250,411a729381380e8140f5650840ef17278d7ffad7aa7b759cad319c02a93a8220,128,1X1F,0,a17c1e8fb56a3aac16331c17edc48a0ba726f5f66c2aecfea32a41959931bd72,14093,128,0,passed
10251,b644aceddd73d02b0f4289665c37182a2155fedb6fd220e137b433e3f583f1aa,112,1X1G,0,91a411f666559bafe060727ec425fd1499100a4338c308e82d095ca1edbd5c65,12410,112,0,passed
10252,38ddf3df656b0af8f61c2b36fc4f1cf324bff3790d9d38d854392505d95eb193,80,2CO9,0,8cd560ddc0786d2304b48fb5290c09c96147004f47a800159f143f529379bd37,9087,80,0,passed
10253,e472f19b742d9b864dce8170ffd82578047497d3675f480058f6cf4f71b1341e,105,2COA,0,4a27fbb4eacf49f2ba398d7a65a99e2cf3b22568a4d45d6949600b4d24e971dd,11446,105,0,passed
10254,a5b7b92534d7fcfb6e9135abbdab6aca8ca0006ca4cd8674ff38330f2ac6fa01,93,2COC,0,a99b42ce2543927de4acef685a221a93928998be65e7241602dedc3361d4fa9d,10393,93,0,passed
10255,fbed8d8a76ab472cca6d5425cede526da7639305e412f35c885faf340dd64093,90,2COD,0,b285da0374c2b73a4075fc1602373db536280f8fbdbf116617b10b4f31a7bbc3,10058,90,0,passed
10256,c46375dc2b2a00a3dac76639b33ffd7ba8ac11835446a0a46d9598be63dce7e5,90,2COF,0,97b3befb2e059d767383fe0148c77c96fefd726d65cf2c324d1af5b9109992fe,10200,90,0,passed
10257,d6c182af6a6c1a1494f1947b8a4f27aa3bb729b4d4bb2942ef6b22f1b7d19acf,52,2DJR,0,902cc60cd010be7d32c99f0ba3b5772285d19fc4bd5cbcf18e1e371d91aa5431,6292,52,0,passed
10258,a2f08316daaa0e6efd07f12b7bb7fa409e123d3dbeefc3deac10c309eaf87bea,95,2DJS,0,b3ed993a50ef77d4afc69fd28df1d8744b23abdd9dde0b5b7faf48c0b79ff024,10619,95,0,passed
10259,8d1fc7d828873f83546f230f43765fa7be66794245a9b41765389800fe9d284f,91,2DJT,0,1bb73a5715d75f44e2b37063b6e14dfe686063fe6a04258864cbaa5c51d46ad7,10162,91,0,passed
10260,27d072acc7ff70e68e5f7e5e541977bc282e3fd09ed769455d0e4d946f736c8c,85,2DJU,0,d914e767beb7d832a7f807b60a43d391e42ef71194ac3f06ed950fd5b9e9f511,9634,85,0,passed
10261,408d2f531180166f57139f14d138db026d955547c3af69616be3c8091940ffef,61,2DJV,0,d52ba77ca3f90a7cbd488f26ff8db28d3e4d716cd80fbcd348435483b032fdac,7104,61,0,passed
10262,3053d96775f33c76b5953d87bcdbc64ebb897ac65d0a20c717266200499bf0aa,81,2DKM,0,7d04c65aa1895ec03dc3bbe4014ba7947efbc9108543d3aa170a9aaff23b1d07,9183,81,0,passed
10263,2002a56512513b305efa5215cb4a91ae95144632358b3192410ee928be460cdb,94,2DN7,0,21d67b1d948b7711d8c45a5692c9da0d2756462d3e0d84832dd50fa9877c2300,10612,94,0,passed
10264,54bc612867c4377e00599ab005040f220940c5819be0820c1814bd026ed6b095,147,1X5B,0,a8f3c319be140823ab151b84a164d8d328e1c76776a8a5974d9221ece7b0962d,15982,147,0,passed
10265,d593439dad94483e9e1cf15586924172cc0d0c26c38a363813fd26048cf940a6,110,2EDX,0,afc532bebe5965eedb85387ae047a163105cda79874eb293d2db05c9f5b4386e,12192,110,0,passed
10266,f9f566de5359774e6d04987676ddf760d7a57a5ca529be0d29d49fe79eb02aac,88,2EDY,0,6bd4a73250c0d6e188441e996da58a9336d5f610717dcdeee1382c2e19a2e35d,9979,88,0,passed
10267,54f453a7239a3fd8190368e8c1ae8fe01b95ba094a9a1c62c0ec82d753106a6e,104,2EDZ,0,fe4a30e86eae24725d065ed1847dc0384fc3513136cae1d7d343ec65568962f2,11557,104,0,passed
10268,c24f2ff45e3fa408fd98588123a5fa133e94c7614f7fb77bc2eca904a375cb52,106,2EE0,0,3caf2cf76f8644a6652d3d60accfe9714297b21a88101e327030d7e1e471f495,11707,106,0,passed
10269,f3b800baa2f565a3fc30e2367e588f6bf533bc9ede191821f7478c6b684eba52,56,2EE1,0,e8eb6f005df7dab5d207e2241d438d3c0c9a5342efd55fae28273446e4a21621,6603,56,0,passed
10270,51089fe98b5f794e27aa94b2e25923fc1d581475e10249e995de7ed1828c3182,107,2EE2,0,a722dc68a98ca5bf213bf56c9268a507569ef75f4bb562a03673de25bbf8c92b,11871,107,0,passed
10271,2e1e00aea6c8096b450c25c5181a1eb9421eff812148ca5ce03064618e5dc417,86,2EE3,0,17bd5fdc249dfea0ac54cd45fdb2d201ce7cbebe33f25ce02d97827dc3a32494,9671,86,0,passed
10272,6ebe239d099bc7cf9a8f14ec94dbff3ba29f7de285d4afc3f6950d6353d6b93c,66,2EKH,0,5eb612b8055d1850a44ee01b287afc6a4b3de59844fd34b521b68df4c2a24f72,7539,66,0,passed
10273,d58d3f1067525b6b16099f8f7e224fa5abda4b17bf6402709721d777e80dabec,74,2EKI,0,3dc2ac2ac40d5fa5c4cce1b695f07bee6c5d62f3e8f32ca0697c333bd15c71e0,8592,74,0,passed
10274,72a5400b89a5f7f32fd6c3f401b68b4d0be8e8cd2fc55ec6b05e508d7a6ac63b,85,2EKJ,0,e2871e38c074a56f0938e7a7f2beb3e58d5abb47cd4f46e40adcebdebd2ff96e,9578,85,0,passed
10275,91b6c53fe0565ee04c7348c19cfc05a94adf6ddb4765197528ac80d989f878ed,83,2YU0,0,0ba602e187c7c51bfc58d8908bde311fe0b75c47a718241fc3543fb451d670aa,9350,83,0,passed
10276,b5ba9e33f18926b632b349479804b2ca92c8834f1f371ac10b55eb5b79758b41,65,2D9T,0,d492840b1110c830c27cde36c97e9900be92bf2d55fa276f15281190ee9d7214,7663,65,0,passed
10277,1e272d50fc2a311caeefd847f0e093cb8c28d6cb34f0e759f094c46b8f040c3f,60,2D9U,0,60e24f822b54d012d5f8833e7ab399233fd8d9e49bd918cc4b83b8af32efd1cf,7087,60,0,passed
10278,3352f06782a4caf7a80f566dc0e183304596d34a99a1cc6709e1366558ebaf0b,111,2D9V,0,2bb9d65907cdb584ff622430c1a6fb0fa4515390a8dafff5a4118ae484d24c81,12160,111,0,passed
10279,ac8e8a81eeaf072da94967b414e671d7608bfbab7cfe4cd4de5bbfc51f37f962,108,2D9W,0,2102340ef4ee7a576f79ca5f5f5263757e44b1f431f28842eb1de50fc9e481f1,11998,108,0,passed
10280,8952c65cf63bb3ca467766259afed6782de48aec8f617475a34c3ac29a0bab29,108,2D9X,0,e0277f9f264c17345cbeded70bcb77d61cd51520c6af1a941f2865a63e5b8b55,11787,108,0,passed
10281,614e445d823cb5701fa410a493e1c8c924e48692f83f6cee1420be6bec8cd902,59,2CUE,0,5c618b04c7f883ce10e2bbd7005cd65ddfd786d880ce2d163686cddca937cdbd,6752,59,0,passed
10282,1c5daeb595f1b3158a8d0fc9267bf60047ae4ea8dd6780eb8b24463056c01df6,77,2CUF,0,6fae8f06233b4116dbd43017e40813a2110a74480311ab68a5fee7de0d055c1c,8710,77,0,passed
10283,18860bbb12078c6c8179478309dcf9cc0eaabcea5670412c85deb79031bcaf68,57,2DA1,0,4b0f725a2d52a18403e8b5309ca5ab8a274971604db9f3f2095260b684512560,6651,57,0,passed
10284,1dd0e4d038a3b7229ccedbfacdb5b72c4622c42e76d937d623b0b07a498b6c1c,57,2DA2,0,579ebd8466cad852156f52a216e39addd4221493cced39105f1c2b5ed8d844f0,6593,57,0,passed
10285,e05810f075d6e5ccdfca749d3c4fb16893ddd9072f25ac5afffd262609f0ef53,68,2DA3,0,771885f32ad5e39428d34702e4ec4539c742abd5e5a6dab7604c63f7286c147f,7640,68,0,passed
10286,2ee055de03256c8669cbb931490982dfc0b40d3a959491cff267ff61550b6d90,68,2DA4,0,c0bf8fcadfecb35d295ae96b6749e48f8bed6576389654303d997cbb6dd9f290,7671,68,0,passed
10287,b5541180905e46661f3c8ed91bdbf9b013cacd9bea5dd9b6d53495b7714f0bb9,61,2DA5,0,eed79015ba128a10af99c3d46bc4eca0b8bf53e2bd85f4f86acbe1733412525e,6997,61,0,passed
10288,3c1be304efe1fe7cef897b748056adf83bc8f39beeb06218a4001e6ffddabc47,83,2DA6,0,fba7198a05c8c392c7b2c822bc6e557dc152a84b1cdc0541ac80dab1f212c1b8,9446,83,0,passed
10289,7d77b4a250c5711edae74db5e823f4b4a7498ec57fb97c0da03421a36db7dba5,55,2DA7,0,206624e563fc8992f292435e09b047013ecc5bcb02b618f4f57ef7d71c47640c,6572,55,0,passed
10290,72bb2efd1ecc6e549e1800f640e0fca979eb4ef43b1c50afc52a94296f219001,53,2DJN,0,b1d279a3a259b379f03b15dcb0775abc9b1c06a9eb571d680d97ef47497b6c96,6253,53,0,passed
10291,004ba6ad80e8d512009e0af17f5c212d7760e1b45e6b56c95103ceb0cb5a6ed2,59,2DMN,0,15e31d04ced91ec0cf12fc48fd8bd413090939785f2030a25d7eb221b8e94f72,7019,59,0,passed
10292,11424c195e7318c254674879857c2982dda741f9b0d374f815ea510c6bd18e27,72,2DMP,0,f74694395960611608b0943f5b360d0b64200e06c051a44fe246ba1e2a9f09e2,8268,72,0,passed
10293,3fcb1d5c6ada1d6f495ae4fa9d7228881802b3ae536e7b136eb9ad2d67efca12,61,2DMQ,0,f14886be6f0fd22bd0b2aea3a1ac9b6b80c2fe577a59e6edd21787d459c6a8f8,6980,61,0,passed
10294,e728f6cc77e39acadeb9b42ce888a9aeb1a29655688b510f09f4760a9117685d,58,2DMS,0,abcd7bbe92b800a77e265b5fce4580a8b443d06d0726e9b213901fbd2e330677,6697,58,0,passed
10295,f255af65d25725ff5dad6924281741e71d492d88096fda304e0a486aa50d24d1,61,2DMT,0,f444735979460c045218f5d1a4a5b44f8bab2c06caa5e7fbb492d71e2a5ba689,6958,61,0,passed
10296,1d1f05de77e04ce44456141de0bc2bf3299a98e4a0b18fe5971f7731ea853795,54,2DMU,0,8b120d631c5e91356cc5ab4cfb8c41e2bd682023c7aaa912e4b4d1c71b2d03ed,6328,54,0,passed
10297,8fef62f014407f41b0ad291739e0a6cf9049b50ee800a49fbef5bd6de824256a,53,2E19,0,2e371b4f39ac5f68c605eace4800fc79a609f6ff8ac55b04a6f388cab6265c8a,6181,53,0,passed
10298,8b22bd582f4fd569afdadca3b75ef66bbc734a1a275d83c354d7c059c2ff5d30,52,2YS9,0,f4eb9111646bc738b17ee3af2e751320d506899076e06b9fbf05a0cd627ca2bc,6168,52,0,passed
10299,e0fa1fbfc553e51f24083dd420e6500d927e9ac1435af1046ae117613e5e7b3d,90,2DB8,0,58274b02e10f56038f6a223572d4d22f7a7bd67f29467d92cf7cdecbf9adf467,10055,90,0,passed
10300,58dca9860208f2fe1148f44547aa1fa0f288ca761bda34ff82eb81cc93957d4e,104,2DBJ,0,521a8fac87265bb54fefc3e1b8171c09f1dffc8b33b37b574d27fc5c7c4cc9e5,11563,104,0,passed
10301,e1e13ad4957c0617372981c9a36f2dd44561a7793c95cd8d060f39927de11777,61,2DBK,0,77b5c2efb296ff50de4b3b67a934119b068e923b0943742c2a464af3315de51c,7217,61,0,passed
10302,d4f9c9be954d844f920e6f14a6a8a0a67b43640f313b7e6a9dc3730dbc51dea2,61,2DBM,0,3208b1ce8df4512ba973ff63cd50d91695db7297440117e61a97312ac3574a46,7255,61,0,passed
10311,e173835dba6f56e61a5286471a65fad5ae96e2a56739c3b029b3a12860895857,102,2D9Y,0,3b7218020f4b41e558df45044081f8a3daecba345a34b537df5557b2cebb4141,11451,102,0,passed
10312,6098aa8926e18f3074b4e1dbd3a39d9f869b61c963abf5c4c5dae2958296deaf,115,2D9Z,0,40edf5dae23657bb85af736f67e3bc4cf7da91a380df5fcb7d49804e1a630720,12877,115,0,passed
10313,f765cab0dc00c5091734ed781cea4ee36e2d1fc8468ab608b0c5904d2a6bc333,98,2DA0,0,6a07e7863b03016b8c95a1a30be4d6c9ef3ed41be5affa1a8bc7c2853a48cb30,10989,98,0,passed
10314,3f6503fff50963f03d02e469d0a479863918ee50af82c5f3b0b14c5c6ac7370c,105,2DHI,0,8f0153ee3c0acb924726f8ba2ca78d8f4d1b81686954a3599e494c91f2503ad0,11518,105,0,passed
10315,85789f659d6bd8f2f1968f907e63f59e5c4640cf799921a83d1392234e80fea7,105,2DHJ,0,d1c185c925ffa52c9a216c02bc381cab3b1a32310cff33c632f4579d85c7fd99,11459,105,0,passed
10316,e13cb9ad6c0c4ef68055b5193a06e74cac3cbdda3592f4f0420014e7341e9b0a,98,2DHK,0,2bd899e6e4075d941426aa57d486fa89cb0680a367c509bf7695037d6e9b5c84,11038,98,0,passed
10317,312c2a216985e0d39cea0db8e7238f4ea84ebe5faf25398c3e50418c3ad54b03,104,2DKP,0,9bd891eaa6db4a47847f5afc447e4d72145fc8c367af203220e6bf17837baadc,11378,104,0,passed
10318,d2f63c01968c0d9046d52f1585962a91c569a41d14964121a7cd1b45fc305289,135,2DKQ,0,a71481400a7d87e88259af972656fffd9dc6032f793c68e9d3f64dfdbbf2bcc2,14413,135,0,passed
10319,b9da12e71943e8baa35b27b021c41cad080f29983dc1d25e1f9edf6fc7fc9393,100,2DN6,0,ce5344abd39dd00b6b160f7e9b8c6c1ef231019b276b9abe8bb9e769914850ab,11048,100,0,passed
10320,54787564111eab7de90004194a126a6b988123ac56f359069ff2720e6ed2713b,105,2DI9,0,48c440e39c422d79f42955ad65dd2b12c902c7c79a4552eb9c004dede8393cdf,11726,105,0,passed
10321,b19b6dd712b046107179de78215e47860b4e9f0aebc5c7f22428016b88fdfb20,103,2DIB,0,c6d960b1ff383431e664fe2ae53ed7498c638541daf9991b6f983ff2939d5849,11227,103,0,passed
10322,4a37b06fbe1567ee1b4b91e34d94062ed49498847fbea55c5a3601f7798d6c90,87,2DIC,0,9657d4cbbab2076c03720f487354b7993fbe652429520eedc2917bd763399d79,9776,87,0,passed
10323,88fb72fcc3a8e2ea85dcd0be6111c8f17cdec7b5fe72a7adcc0f184910e8aee5,91,2DJ4,0,8674eee9eaa5e82cbad079f1347ed2eadad7388de9cc8f34726bdce27fa2ffba,10190,91,0,passed
10324,5c65ed674233ff6fec0fbb74c1e926720aecd585c92a2086030e2315714c70d3,82,2DLG,0,385e37b82ebdf0304713cabe5ce9399f0635b7539f146f70e27e5dc563884b0b,9351,82,0,passed
10325,b57e8482e2bbcf9a3ab114aa94ecbfba092cc170719425d7267cc3b5ac475111,93,2DMB,0,5f0c9c8060f6fb716419a11344a281fc7ac37a85077a1d203c251d809add16e0,10422,93,0,passed
10326,99c651aea989a4d0ba13491c98c6747f8f8af4b7c88b29aeb97b1cf1fd94d1a5,97,2DMC,0,fb3d4d362bb570779b978d2674030317bb01f604ff21b0014976aa985fa021a6,10715,97,0,passed
10327,c0be15bb913d38aaa2a15c7367265b9ff220147e6541102c150994c146219738,104,2DS4,0,b25f1bd84c821a33fed5eef3d45c15ecd03dbbc749256982a8c512fbfe07264c,11605,104,0,passed
10328,dfc2500ca9c2d6a9524e5f3d21f90256ec6b069b1ffc0f480bd53ee3a733853d,101,2D7M,0,d404a315628ab9e9a702976f37178f4358681618638ee27e12a6feafc832f891,11229,101,0,passed
10329,e40b2bf245e1aa2eb08a54bf846574621532f3a44e45ded29c79cad2c0f52045,75,2D7N,0,db52a304ab2c2c12acc5ac2ee254c525df98df0d46b1ea6a1b4ab64699223e6e,8693,75,0,passed
10330,6afe0e6bc12c8c00de5d007551708d82f4e275a56ef25e1fb20310c5af538a85,96,2D7O,0,d18cac141dd5895eea6274541d083fe1701a63e75a490b197daa8a89e9169e87,10761,96,0,passed
10331,1f76513630140910961e4863609e48af4c9c5dc32286a07c7502e707ddf36fb7,99,2D7P,0,5f18d3667a85e16d47c1df6f7045935edf39a400e840bf6214713450ba0b8c98,10937,99,0,passed
10332,9c5209f31fe557df53aa20ebedd9940a5142dd8acf93101324a161989eaf74fa,90,2D7Q,0,474b2e07a36546f673a0f4887c0111efbf9094313d1d2fdb9e71f8c9a239e272,10127,90,0,passed
10333,d72ef0c840e161297456fb81a86d2960f9e5ff0a8162eacfd327353d7e3fbb23,99,2DI7,0,6f9c0235ea074189888d363b9ecc07f8c4fbb867b586e099aa5d43870dd9e8d9,11009,99,0,passed
10334,11e1831ce6f200239b21d9d7d13e0651f2fdb5ac2896f0e7fa54986472ea0fcd,96,2DI8,0,df91e9b5b7739b25d192eaf4501fe2506d87442b5cdc4304bd3aaa59a56c87da,10723,96,0,passed
10335,02c462e4e719eb313baca2becd5cd3437df7ce1cccb0a84cb735e740404861a5,92,2DIA,0,321343078b779a30238776d8e8f3260a492e62f1e91b46fe56c3ad5bff849bfc,10424,92,0,passed
10336,d1faa00adade0e65e54231d4d19258a19a33d0c053fb05501903be7b8e518566,158,1WWY,0,707b8d4fe913c908a4d62a8da7f9dd2c7f5457203a95eaf9ddb4282f0a4fc2e6,17141,158,0,passed
10337,5bf7d90483fc0a9243c4d428a90f1fd791a3b39abfd1a32ea4f217c8e1647d88,72,2E5K,0,c5dfea5ab44798c66dc047131ea353822ba006ca4b4ab6884b86a78ad7b2663f,8427,72,0,passed
11009,a97490b9bb91b3b232d6de66647dff7619f058132371449395a0a0b5de9a6e18,84,2RM4,0,9d86c403576c1558923a25b08f80afec9d6fd03beb1d342c466b653172221319,9457,84,0,passed
11010,ae13968ad52e724ca2afe5ff3536745e56e37243aa18d25198a0ef6e6201ca14,152,2RMK,0,6995fb5342b454c53e6c163f1cfd79c81394f617ff2bcc683f64bd59b36d381b,16336,152,0,passed
11011,28f83b571f659dde7ccd699678772e3bf08dfb55db8efbcb97a5ed77f32fbdc8,137,2RML,0,213501fac9eccd804267bc47c586aa6c1f5b1d069178fca8ebe30a4170c19d3f,14998,137,0,passed
11012,410c55bb910e22aec0d46c4091568b467c3ea594c27ec317974ee6514c66050a,203,2RMN,0,8a86076597772fe88476e0c09a800257ffad933a733d1ec3f9e292a02583b971,22026,203,0,passed
11017,8e8f942c63f2ebe20fe723e71a985dca3eb9701a4dfef753b8c670ac2feb9001,83,2RN7,0,5c4f498be73d5865070a0d1b57e36debb4fa41f211ff73615e5e53de8a14af66,9102,83,0,passed
11018,a0355036663746e910f255dd25359a94f6ba2ebb3fcfa878965d63f6ca62c4a6,59,2RN8,0,06b47e9c0f7fe18891a9811cffebc33cb6b40e6b28ea973ae51723ebe21507cc,6822,59,0,passed
11019,3f760ec1e051a254985cd076a560da10b08e993cc5b723b8e47b3f885d66c894,54,2RN9,0,f7858bcb8cbde407103cf4ba95846e264e2738444fad57466a71fd2c6f6f28ca,6444,54,0,passed
11020,ad6ec25d8f5c48334eb8202ff039adf9a4a6905c2c7b5ea4ae14a8477228b561,56,2RNB,0,cfb3392de5c694fbd042cb2f4f717feca6591a28836df6c037569d1e8582115b,6651,56,0,passed
11024,ada56b648b128e8af758abafa3f55287f39ce392d0252d3c7230260dbc940fac,60,2RNJ,0,2688a18a26537f79d55227275dc3b98b27c9c8437a0954a446bc038e17532619,7213,60,0,passed
11026,2144990819f05b033aaf984a5f7e167101fc1d3b76192177d1e7fd68201207bd,67,2RMO,0,96c8c119f765faa2284f27cc81c33565703792cd4ebf30bfed7eaac30c833deb,7701,67,0,passed
11029,e708d65b4877be037ae637e8ed03b36cacfd39b25ace1cc56aa22a57a19e4853,106,2RNN,0,cd281dbc8937ca2737354f21e22c3e6164ea7a63354fca2ab7f9a153dd891819,11678,106,0,passed
11032,45e343bdc24e4226312f2a17eca95014fd446d0ce34d1e7f2cd349ca0f01b37c,85,2RO0,0,d96c99beb0c13f5ea272d5777c47d1c7d8a42fead5acb57349ad9a9e68a4f7e5,9572,85,0,passed
11033,5a651b111e8473d7f9106dc9795927ab0a24a6e528108fe47e02c476b9b3e76e,84,2RNZ,0,5b4685583a3c37864cb45323b908a77fa3942720c156139627bb1dc98f697b28,9459,84,0,passed
11038,0cc7452c3909a3550e5747e7671b79a2554434eedc999f155f970e8adedca8e7,110,2ROH,0,16fbd4df880a5966b3efe26b258db4cab565bdd9191bec3951173357baf8731e,12046,110,0,passed
11040,8d05ad8b20ded46fbb2cde500e3465d069a023d525556ce6684de48c538f542d,54,2ROL,0,095f01f3a26329cc3b9626d725287cac1f42ac79987d44fda78230ad40906afd,6428,54,0,passed
11041,8a06d6e2eae4a220ad1321fd55e9372488364fa786278007a233a790d6a36695,132,2ROP,36,95c9e2d605a714452f207f5721a5e6566cb982fd38abb8cdf0d4b1355ba79802,15616,168,0,passed
11042,019b109d191308704b4ff86cde3e9ee3a10c05e31864f03efcfa8e7c9bf4c534,83,2KHE,0,dafd8fdee8c9af54a4dd9200a280989b3179cfc1b4311d6ef692f1e8e3b00de8,9401,83,0,passed
11043,42818e67143a01e62461a39a37133f3de86f77888a24291352368132f49906e7,67,2ROT,0,cb01cf7da4ac406c3b0c7d37ecf8204dd06c5d90f76ffdb4f7e77796a0a3e2d9,7684,67,0,passed
11060,85b1f6ad6f1c0910e0e109e9109ac596ce82d4305cdc15f2502b569db4ee5eec,106,2RPB,0,c575d12ca0ccb1f66101339270b29fbdda38bd85586e9a79032c1e6483a85ddc,11839,106,0,passed
11061,656196cae1c166e955ede53a5487a4617c0542ff45d4ff7e6e57fdb352b5f086,162,2RPZ,0,7f1d09e30431ddebb76366b798f34366fe63595f5b76994b518929413ece6562,17434,162,0,passed
11062,e0f2c9f9b4909b139a5e003ba1213589437373cd9ad4f4bd0e8f63947df90b50,153,2RQ0,0,421c1eb43c5995df3a563fcd012eecb3a384eaa287a3fa11799a0fb24507e968,16769,153,0,passed
11065,3e40789f4434a789aa51f5728a46f0d019cb926f94a99a932829f5e204ed47ac,101,2RQ1,0,ae18bb6bfe127c0a186b0dce6e1281fdcf0dcff618bd5a5971216939514c0a35,11331,101,0,passed
11073,e3705cae05faf927587d782a2bf901805e8de717291f390a8c595cc8c8c99961,215,2RQF,0,9be8e0e66ba1190f3acc59d7018ad820b882262a137becfbeb4d32e7e921fcb8,23061,215,0,passed
11076,6c0ec15221900cbc692834ba76a29dda6641b8068a815c011d8e0c07ba216ccb,99,2RQK,23,e1c609c0321138a2e514e0e2239c58fe4f5d10119a7363f7b2293cb0ad6aecb4,11869,122,0,passed
11077,327f84820c514bbd00bddb285e195d1ca55e59f79fd60f98a694304111c1e0b4,94,2RQL,0,41c48ab069cf0360787f1dbbad53df0c1af9c4d812fa3e73c4e0601c7f9a98f9,10385,94,0,passed
