candidate_pair_rank,bmrb_id,pdb_id
5152,19601,2MGS
5153,19602,2MGT
5154,19604,2MGU
5155,19605,2MGV
5156,19606,2MGW
5157,19607,2MGX
5158,19608,2MGY
5159,19609,2MGZ
5160,19610,2MH0
5161,19611,2MH1
5162,19613,2MH2
5163,19614,2MH3
5164,19617,2MH4
5165,19618,2MI2
5166,19619,2MH5
5167,19620,2MH6
5168,19621,2MHF
5169,19622,2N0S
5170,19623,2MH8
5171,19625,2MHC
5172,19626,2MJF
5173,19627,2MHD
5174,19628,2MHE
5175,19632,2MHG
5176,19633,2MHH
5177,19634,2MHI
5178,19635,2MHJ
5179,19637,2MHL
5180,19638,2MHM
5181,19642,2MHN
5182,19643,2MHO
5183,19646,2MHP
5184,19653,4CH1
5185,19654,2MHS
5186,19657,2MHV
5187,19658,2MHW
5188,19659,2MHX
5189,19660,2MHY
5190,19661,2MHZ
5191,19662,2MI0
5192,19663,2MI1
5193,19664,2NDO
5194,19666,2MI5
5195,19667,2MI6
5196,19668,2MI7
5197,19670,2MI8
5198,19673,2MIC
5199,19674,2MID
5200,19675,2MIE
5201,19677,2MIF
5202,19678,2MIG
5203,19679,2MIH
5204,19681,2MII
5205,19682,2MIQ
5206,19683,2MIJ
5207,19684,2MIO
5208,19685,2MY7
5209,19687,2MIM
5210,19688,2MNJ
5211,19689,2MZV
5212,19692,2MIS
5213,19693,2MIT
5214,19694,2MIU
5215,19695,2MIV
5216,19696,2MIW
5217,19697,2MIX
5218,19698,2MIY
5219,19699,2MIZ
5220,19700,2MJ0
5221,19701,2MJ1
5222,19702,2MJ2
5223,19703,2MJ3
5224,19704,2MJ4
5225,19707,2MJ6
5226,19709,2MJ7
5227,19710,2MJ8
5228,19712,2MJ9
5229,19713,2MJA
5230,19714,2MN6
5231,19716,2MJC
5232,19717,2MJD
5233,19718,2MJE
5234,19726,2MJH
5235,19727,2MJI
5236,19728,2MJJ
5237,19729,2MJK
5238,19731,2MJL
5239,19732,2MJM
5240,19735,2MJN
5241,19736,2MXN
5242,19737,2MJU
5243,19738,2MJV
5244,19739,2MJW
5245,19741,2MJO
5246,19745,2MJX
5247,19746,2MJY
5248,19747,2MJZ
5249,19748,2MK1
5250,19749,2MK2
5251,19750,2MK3
5252,19751,2MK4
5253,19752,2MK5
5254,19753,2N03
5255,19755,2MK6
5256,19758,6FD7
5257,19759,2MK7
5258,19764,2MK9
5259,19765,2MKB
5260,19766,2MKC
5261,19771,2MKE
5262,19773,2MKF
5263,19774,2MKG
5264,19775,2MKH
5265,19776,2MKI
5266,19777,2MKJ
5267,19778,2MKK
5268,19779,4CPG
5269,19782,6GCJ
5270,19783,2MKL
5271,19784,2MKM
5272,19789,2MKP
5273,19791,2MKR
5274,19792,2MKS
5275,19797,2MKV
5276,19798,2MKW
5277,19799,2MKX
5278,19800,2MKY
5279,19801,2MKZ
5280,19806,2ML5
5281,19807,2ML6
5282,19808,2ML7
5283,19809,2ML9
5284,19810,2MLA
5285,19811,2MLB
5286,19813,2MLD
5287,19816,2MLE
5288,19817,2MLF
5289,19821,2MLG
5290,19822,2MLI
5291,19823,2MLJ
5292,19824,4CRP
5293,19826,2MLM
5294,19828,2MLO
5295,19829,2MLQ
5296,19830,2MM8
5297,19832,2MLU
5298,19833,2MLV
5299,19834,2MLW
5300,19835,2MLX
5301,19836,2MLY
5302,19837,2MLZ
5303,19840,2MM0
5304,19841,2MM2
5305,19843,2MM3
5306,19845,2MM4
5307,19846,2MM5
5308,19847,2MM6
5309,19848,4CSQ
5310,19849,2MM9
5311,19850,2MMA
5312,19851,2MMB
5313,19852,2MMC
5314,19853,2MMF
5315,19854,2MMG
5316,19855,2MMI
5317,19856,2MMJ
5318,19857,2MMK
5319,19858,2MML
5320,19859,2MMM
5321,19860,2MMP
5322,19861,2MMQ
5323,19862,2MMR
5324,19863,2MMS
5325,19865,2MMT
5326,19866,2ND4
5327,19867,2MMU
5328,19869,2MMV
5329,19870,2MMX
5330,19872,2MMZ
5331,19873,2MN0
5332,19874,2MN1
5333,19875,2MPC
5334,19876,2MN2
5335,19878,2MN3
5336,19879,2MN4
5337,19880,2MN5
5338,19881,2MN7
5339,19882,2MN8
5340,19883,2MN9
5341,19886,2MNB
5342,19887,2MNC
5343,19888,2MND
5344,19889,2MNE
5345,19890,2MNF
5346,19891,2MNG
5347,19892,2MNH
5348,19893,2MNI
5349,19901,2MNQ
5350,19902,2MNS
5351,19904,2N87
5352,19905,2MX4
5353,19906,2MNU
5354,19910,2MNW
5355,19911,4CZ3
5356,19912,2MNX
5357,19913,2MNY
5358,19914,2MNZ
5359,19915,2MO0
5360,19916,2MO1
5361,19917,2MO2
5362,19921,2MO5
5363,19925,2MO7
5364,19929,4CZ4
5365,19932,2MOA
5366,19933,2MOC
5367,19938,6ALI
5368,19939,2MOE
5369,19941,2MOF
5370,19942,2MOG
5371,19943,2MOI
5372,19945,2MOK
5373,19946,2MOL
5374,19947,2MOP
5375,19952,2MOU
5376,19953,2MOV
5377,19954,2MOW
5378,19955,2MOX
5379,19957,2NBJ
5380,19958,2MP0
5381,19959,4CYK
5382,19960,2MP1
5383,19961,2MP2
5384,19962,2MP3
5385,19963,2MP5
5386,19966,2N34
5387,19970,2MP8
5388,19971,2MXA
5389,19973,2MP9
5390,19974,2MPB
5391,19977,2MPF
5392,19978,2MPG
5393,19979,2MPI
5394,19984,5LW4
5395,19984,6TWE
5396,19986,2MPJ
5397,19987,2MPK
5398,19988,2MPL
5399,19989,2MPM
5400,19994,2MPN
5401,19998,2MPQ
5402,20009,2RVD
5403,20048,2LXG
5404,20074,2KIB
5405,20115,2KS9
5406,20116,2KSA
5407,20117,2KSB
5408,21000,2MMW
5409,21019,2RSW
5410,25000,2MPT
5411,25001,2MPV
5412,25002,2MPW
5413,25004,2MPZ
5414,25005,2MPX
5415,25007,2MQ0
5416,25008,2MQ1
5417,25009,2MQ2
5418,25010,2MQ3
5419,25011,2MQ4
5420,25012,2MQ5
5421,25016,2MQ6
5422,25018,2MQ8
5423,25020,2MQ9
5424,25024,2MQA
5425,25026,2MQB
5426,25027,2MQC
5427,25028,2MQD
5428,25030,2MQE
5429,25031,2MQF
5430,25032,2MQG
5431,25033,2MQH
5432,25036,2MQJ
5433,25037,2MQK
5434,25038,2MQL
5435,25039,2MQM
5436,25040,2MQN
5437,25041,2MQO
5438,25042,2MQP
5439,25043,2MQQ
5440,25047,4UQT
5441,25048,2MQS
5442,25049,2MQT
5443,25050,2MQU
5444,25052,2MQV
5445,25061,2MR5
5446,25062,2MR6
5447,25064,2MR7
5448,25065,2MR8
5449,25066,2MR9
5450,25067,2MRA
5451,25068,2MRC
5452,25069,2MRD
5453,25070,2MRE
5454,25071,2MRF
5455,25076,2MS7
5456,25079,2MV6
5457,25081,2MRJ
5458,25082,2MRK
5459,25083,2MRL
5460,25085,2MRM
5461,25086,2MRN
5462,25087,2MV4
5463,25088,2MWS
5464,25092,2MRU
5465,25096,2MRW
5466,25098,2MRY
5467,25099,2MRZ
5468,25100,2MS0
5469,25101,2MS1
5470,25102,2MS3
5471,25104,2MS4
5472,25106,2MS5
5473,25107,2MS6
5474,25109,2MS8
5475,25110,2MS9
5476,25112,2MSA
5477,25114,2MSC
5478,25115,2MSD
5479,25116,2MSE
5480,25122,2MSF
5481,25123,2MSG
5482,25124,2MSK
5483,25125,2MSL
5484,25127,2MSN
5485,25128,2MSO
5486,25129,2MSQ
5487,25130,2MSR
5488,25131,2MSU
5489,25132,5ISN
5490,25135,2MSV
5491,25137,2MSW
5492,25138,2N3F
5493,25139,2MSX
5494,25142,2MSY
5495,25147,2MT3
5496,25148,2MT4
5497,25149,2MT5
5498,25150,2MT6
5499,25151,2MT7
5500,25152,2MT8
5501,25153,2MT9
5502,25155,2MTB
5503,25156,2MTC
5504,25157,2MTD
5505,25158,2MTE
5506,25159,2MTF
5507,25160,2MTG
5508,25163,2MTJ
5509,25164,2MTK
5510,25165,2MTL
5511,25168,2MU4
5512,25169,2MTM
5513,25171,2MTN
5514,25174,2MTO
5515,25175,2N32
5516,25176,2MTP
5517,25177,2MTQ
5518,25181,2MTS
5519,25186,2MTT
5520,25187,2MTU
5521,25188,2MTV
5522,25189,2MTW
5523,25190,2MTX
5524,25191,2MTY
5525,25192,2MTZ
5526,25194,2N2E
5527,25195,2MU0
5528,25200,2MU6
5529,25201,2MU7
5530,25202,2MU8
5531,25203,2MU9
5532,25204,2MUA
5533,25205,2MUB
5534,25206,2MUD
5535,25207,2MUE
5536,25209,2MUF
5537,25210,4UZM
5538,25211,2MUG
5539,25212,2MUH
5540,25213,4UZW
5541,25214,4UZX
5542,25215,2MUJ
5543,25217,2MUK
5544,25219,2MUL
5545,25220,2MVS
5546,25221,2MUM
5547,25223,2MUN
5548,25229,2MUQ
5549,25230,2MUR
5550,25232,2MUT
5551,25233,2MUV
5552,25234,2MUW
5553,25235,2MUY
5554,25236,2MUZ
5555,25237,2N45
5556,25238,2MV1
5557,25240,2MV2
5558,25241,2MV3
5559,25242,4V10
5560,25243,2MYU
5561,25248,5LG7
5562,25249,5LG0
5563,25250,2MV8
5564,25251,2MV9
5565,25254,2MVA
5566,25259,2MVB
5567,25260,2MVC
5568,25261,2MVD
5569,25263,6MNT
5570,25265,2MVF
5571,25266,2MVG
5572,25268,2MVH
5573,25269,2MVI
5574,25270,2MVJ
5575,25273,2MVK
5576,25274,2MVL
5577,25275,2MVM
5578,25276,2MVN
5579,25277,2MVO
5580,25277,6QFP
5581,25281,2N2M
5582,25283,2MVT
5583,25284,2MVU
5584,25287,2MVV
5585,25288,2MVW
5586,25289,2MVX
5587,25290,9MEM
5588,25291,2MVY
5589,25293,2MW0
5590,25294,2MW1
5591,25296,2MW2
5592,25297,2MW3
5593,25298,2MW4
5594,25299,2MW5
5595,25300,2MW6
5596,25302,2MW7
5597,25307,2MW8
5598,25308,2MWC
5599,25309,2MW9
5600,25310,2MWA
5601,25311,2MWB
5602,25312,4D4W
5603,25313,2MWD
5604,25314,2MWE
5605,25315,2MWF
5606,25324,2MWH
5607,25326,2MWI
5608,25331,2MWJ
5609,25332,2MWK
5610,25334,2N7H
5611,25335,2MWL
5612,25342,2MWM
5613,25343,2MWN
5614,25347,2MWO
5615,25348,2MWP
5616,25349,5AHT
5617,25350,2MWQ
5618,25352,2MWR
5619,25363,2MWT
5620,25372,4D7X
5621,25376,2MWX
5622,25377,2MWY
5623,25378,2MWZ
5624,25380,2MX0
5625,25381,2MX1
5626,25382,2MX2
5627,25387,7OFN
5628,25394,2MX6
5629,25395,2MX7
5630,25396,2MXB
5631,25397,2MX8
5632,25398,2MX9
5633,25400,2N93
5634,25402,2MXC
5635,25404,2MXD
5636,25405,2MXE
5637,25407,2MXF
5638,25408,2MXG
5639,25409,2MXH
5640,25411,5LDL
5641,25414,2MXJ
5642,25415,2MXK
5643,25416,2MXL
5644,25419,2MXM
5645,25421,2MXO
5646,25423,2MXP
5647,25424,2MXQ
5648,25427,2MXS
5649,25428,2MXT
5650,25429,2MXU
5651,25433,2MXV
5652,25434,2MXW
5653,25435,2MXX
5654,25436,2MXY
5655,25437,2MXZ
5656,25439,2MY1
5657,25442,2MY2
5658,25443,2MY3
5659,25446,2MY5
5660,25447,2MY6
5661,25448,2MY9
5662,25449,2MYF
5663,25451,2MYG
5664,25452,2MYH
5665,25454,2MYJ
5666,25456,2MYL
5667,25457,2MYM
5668,25458,2MYQ
5669,25459,2MYV
5670,25460,2MYW
5671,25461,2MYX
5672,25464,2MYY
5673,25465,2MYZ
5674,25468,2MZ0
5675,25469,2MZ1
5676,25470,2MZ2
5677,25471,2MZ3
5678,25472,2MZ4
5679,25474,2MZ6
5680,25475,2MZ7
5681,25476,2MZ8
5682,25477,2MZ9
5683,25478,2MZA
5684,25482,2MZB
5685,25483,2MZC
5686,25484,2MZD
5687,25485,5UE2
5688,25485,5UE5
5689,25486,2MZF
5690,25487,2MZG
5691,25488,2MZH
5692,25489,2MZI
5693,25490,2MZK
5694,25491,2MZL
5695,25492,2MZN
5696,25493,5ODD
5697,25495,2MZP
5698,25496,2MZQ
5699,25497,2MZR
5700,25498,2MZS
5701,25499,2MZT
5702,25502,2MZU
5703,25504,2MZW
5704,25505,2MZX
5705,25508,2MZY
5706,25509,2MZZ
5707,25510,2N00
5708,25512,2N01
5709,25513,2N02
5710,25514,2N04
5711,25515,2N05
5712,25516,2N07
5713,25517,2N08
5714,25518,2N0A
5715,25519,2N0B
5716,25520,2N0C
5717,25521,2N0D
5718,25522,2N0E
5719,25523,2N0F
5720,25524,2N0G
5721,25525,2N0H
5722,25526,2N0J
5723,25527,2N0K
5724,25528,5IV1
5725,25529,2N0O
5726,25531,2N0Q
5727,25534,2N0R
5728,25536,2N0U
5729,25537,2N0V
5730,25538,2N0W
5731,25539,2N0X
5732,25540,2N0Y
5733,25541,2N0Z
5734,25542,2N10
5735,25543,2N11
5736,25544,2N12
5737,25545,2N13
5738,25546,2N14
5739,25548,2N16
5740,25551,2N18
5741,25552,2N19
5742,25553,2N1A
5743,25554,2N1B
5744,25555,2N1C
5745,25556,2N1D
5746,25558,2N1E
5747,25559,2N1G
5748,25560,2N1H
5749,25562,2N1I
5750,25564,2N1K
5751,25565,2N1L
5752,25567,2N1M
5753,25568,2N1N
5754,25569,2N1O
5755,25570,2N1P
5756,25571,2N1Q
5757,25573,2N1R
5758,25574,2N1S
5759,25575,2N1U
5760,25576,2N1V
5761,25577,2N1W
5762,25582,2N21
5763,25584,2N23
5764,25585,2N24
5765,25587,2N26
5766,25588,2N27
5767,25590,6ALK
5768,25591,2N28
5769,25592,2N29
5770,25593,2N2A
5771,25595,2N2C
5772,25596,2N2D
5773,25597,2N2F
5774,25598,2N2G
5775,25599,2N2H
5776,25602,2N2N
5777,25603,2N2O
5778,25604,2N2P
5779,25605,2N2Q
5780,25609,2N2R
5781,25610,2N2S
5782,25611,2N2T
5783,25612,2N2U
5784,25613,2N2V
5785,25614,2N2W
5786,25615,2N2X
5787,25627,2N2Y
5788,25630,2N2Z
5789,25631,2N30
5790,25632,2N31
5791,25634,2N35
5792,25636,2N37
5793,25638,2N39
5794,25639,2N3A
5795,25640,2N3B
5796,25642,2N3D
5797,25643,2N3E
5798,25645,2N3J
5799,25649,2N3K
5800,25650,2N3L
5801,25651,2N3M
5802,25652,2N3O
5803,25653,2N3P
5804,25654,2N3Q
5805,25655,2N3R
5806,25656,2N3S
5807,25657,2N3T
5808,25658,5A4G
5809,25659,2N3X
5810,25660,2N3Y
5811,25661,5LWJ
5812,25662,2N3Z
5813,25663,2N40
5814,25664,2N41
5815,25666,2N4E
5816,25667,2N4G
5817,25668,2N4H
5818,25669,2N4J
5819,25670,2N4K
5820,25671,2N4L
5821,25672,2N4M
5822,25673,2N4N
5823,25675,2N4P
5824,25677,2N4Q
5825,25678,2N4R
5826,25679,2N4S
5827,25680,2N4T
5828,25681,2N4U
5829,25682,2N4V
5830,25683,2N4W
5831,25684,5A4H
5832,25685,2N4X
5833,25686,2N4Y
5834,25688,2N50
5835,25689,6FW4
5836,25690,2N51
5837,25691,2N52
5838,25692,2N53
5839,25693,2N54
5840,25694,2N55
5841,25699,2N58
5842,25700,2N59
5843,25702,2N5A
5844,25703,2N5B
5845,25704,2N5C
5846,25706,2N5D
5847,25710,2N5E
5848,25712,2N5F
5849,25716,2N5H
5850,25717,2N5I
5851,25718,2N5J
5852,25719,2N5K
5853,25720,2N5L
5854,25722,2N5M
5855,25723,2N5O
5856,25724,2N5P
5857,25725,2N5Q
5858,25726,2N5R
5859,25729,2N5S
5860,25731,2N5T
5861,25732,2N5U
5862,25734,5AAQ
5863,25735,5AAS
5864,25736,5AAY
5865,25737,2N5W
5866,25740,2N5X
5867,25741,2N5Y
5868,25742,5AAZ
5869,25744,2N5Z
5870,25745,5ABK
5871,25746,2N60
5872,25748,2N62
5873,25749,2N63
5874,25750,2N64
5875,25751,2N65
5876,25753,2N66
5877,25754,2N68
5878,25755,2N69
5879,25757,2N6A
5880,25758,2N6B
5881,25759,2N6C
5882,25760,2N6D
5883,25761,2N6E
5884,25762,2N6F
5885,25763,2N6G
5886,25764,2N6H
5887,25765,2N6I
5888,25766,2N6J
5889,25768,2N6L
5890,25769,2N6M
5891,25770,5LGF
5892,25774,2N6N
5893,25775,2N6O
5894,25776,2N6P
5895,25778,2N6R
5896,25780,2N6S
5897,25781,2N6T
5898,25782,2N6U
5899,25783,2N6V
5900,25784,2N6W
5901,25785,2N6X
5902,25786,2N6Y
5903,25787,2N6Z
5904,25788,2N70
5905,25789,2N71
5906,25790,2N72
5907,25791,2N73
5908,25793,2N74
5909,25794,2N75
5910,25796,2N77
5911,25797,2N79
5912,25798,2N7A
5913,25799,2N7B
5914,25800,2N7C
5915,25801,2N7D
5916,25802,2NAN
5917,25803,2N7E
5918,25804,2N7F
5919,25805,2N7G
5920,25806,2N7I
5921,25807,2N7J
5922,25808,2N7K
5923,25810,2N7L
5924,25811,2N7M
5925,25813,2N7N
5926,25814,2N7O
5927,25816,2N7P
5928,25817,2N7Q
5929,25818,2N7R
5930,25819,2N7S
5931,25820,2N7T
5932,25825,2NBW
5933,25826,2N7X
5934,25828,2N7Z
5935,25829,2N80
5936,25830,2N81
5937,25831,2N82
5938,25833,2N83
5939,25834,2N84
5940,25835,2N85
5941,25836,2N86
5942,25837,2N88
5943,25839,5FIM
5944,25839,7PVC
5945,25840,2N89
5946,25844,2N8B
5947,25845,2N8C
5948,25846,2N8D
5949,25847,2N8E
5950,25848,2N8F
5951,25849,2N8G
5952,25850,2N8I
5953,25852,2N8J
5954,25853,2N8K
5955,25854,2N8L
5956,25855,2N8M
5957,25856,2N8N
5958,25857,2N8O
5959,25858,2N8P
5960,25859,2N8R
5961,25864,2N8S
5962,25865,2N8T
5963,25866,2N8U
5964,25867,2N8V
5965,25868,2N8W
5966,25869,2N8X
5967,25870,2N8Y
5968,25871,2N8Z
5969,25872,2N90
5970,25874,2N91
5971,25877,2N92
5972,25881,2N95
5973,25882,2N96
5974,25883,2N97
5975,25886,2N98
5976,25887,2N99
5977,25888,2N8A
5978,25898,2N9A
5979,25899,2N9B
5980,25900,2N9C
5981,25901,2N9E
5982,25902,6C0A
5983,25903,2N9F
5984,25905,2N9G
5985,25906,2N9H
5986,25907,2N9I
5987,25908,2N9J
5988,25909,2N9K
5989,25910,2N9L
5990,25911,2N9M
5991,25913,2N9O
5992,25914,2N9P
5993,25915,2N9Q
5994,25916,2N9R
5995,25917,2N9T
5996,25918,2N9U
5997,25919,2N9X
5998,25920,2N9Y
5999,25922,2N9Z
6000,25923,2NA1
6001,25924,2NA2
6002,25926,2NA3
6003,25927,2NA4
6004,25928,2NA5
6005,25929,2NA6
6006,25930,2NA7
6007,25931,2NA8
6008,25932,2NA9
6009,25933,2NAA
6010,25934,2NAB
6011,25935,2NAE
6012,25939,2NAJ
6013,25941,2NAL
6014,25942,2NAM
6015,25943,2NAQ
6016,25944,2NAR
6017,25945,5FRG
6018,25946,2NAT
6019,25947,2NAU
6020,25948,2NAV
6021,25949,2NAW
6022,25953,2NAX
6023,25954,2NAY
6024,25955,5FRF
6025,25956,5FRH
6026,25957,2NB0
6027,25958,2NB1
6028,25959,2NB2
6029,25961,2NB4
6030,25962,2NB5
6031,25963,2NB6
6032,25965,2NB7
6033,25966,2NB8
6034,25967,2NB9
6035,25968,5MMU
6036,25969,2NBA
6037,25970,2NBB
6038,25971,2NBC
6039,25972,2NBD
6040,25973,2NBE
6041,25974,2NBF
6042,25975,2NBG
6043,25976,2NBH
6044,25979,6CO4
6045,25982,2NBL
6046,25983,2NBM
6047,25984,2NBN
6048,25985,2NBQ
6049,25986,2NBO
6050,25987,2NBP
6051,25993,2NBR
6052,25994,2NBS
6053,25995,2NBV
6054,25996,2NBX
6055,25997,2NBY
6056,25998,2NBZ
6057,25999,2NC0
6058,26000,2NC1
6059,26001,2NC2
6060,26002,5FZV
6061,26003,5FZW
6062,26004,5FZX
6063,26005,2NC3
6064,26006,2NC4
6065,26007,2NC5
6066,26008,2NC6
6067,26009,2NC7
6068,26010,2NC8
6069,26011,2NC9
6070,26012,2NCA
6071,26016,2NCE
6072,26021,2NCG
6073,26022,2NCH
6074,26024,2NCI
6075,26025,5KGQ
6076,26026,2NCJ
6077,26031,2NCL
6078,26032,2NCQ
6079,26033,2NCR
6080,26034,2NCS
6081,26035,2NCT
6082,26036,2NCU
6083,26037,2NCV
6084,26038,2NCW
6085,26040,2NCY
6086,26041,2NCZ
6087,26042,2ND0
6088,26043,2ND1
6089,26045,2ND2
6090,26046,2ND3
6091,26047,2ND5
6092,26049,2ND6
6093,26050,2ND7
6094,26051,2ND8
6095,26052,2ND9
6096,26053,2NDA
6097,26054,2NDB
6098,26055,2NDC
6099,26056,2NDD
6100,26057,2NDE
6101,26059,2NDF
6102,26060,2NDG
6103,26061,2NDH
6104,26062,2NDI
6105,26063,2NDK
6106,26064,2NDL
6107,26065,2NDM
6108,26066,2NDN
6109,26068,2NDP
6110,26336,8SQX
6111,26517,5AGQ
6112,26518,5AIW
6113,26530,6SJW
6114,26530,6SJX
6115,26536,2N09
6116,26537,2N0N
6117,26538,2N0I
6118,26547,4YYP
6119,26550,2N1F
6120,26553,5AJ1
6121,26568,5A17
6122,26568,5A18
6123,26574,2N9D
6124,26577,6BHO
6125,26580,5A3G
6126,26582,6BHN
6127,26593,2N56
6128,26603,2NCN
6129,26649,2N78
6130,26674,2N8H
6131,26688,2NA0
6132,26691,2N94
6133,26692,2NAO
6134,26715,6TUB
6135,26723,2NCO
6136,26724,2NCP
6137,26725,5IE8
6138,26750,5UHU
6139,26753,5MQX
6140,26780,6HPI
6141,26802,5O6F
6142,26805,6POJ
6143,26821,5TM0
6144,26840,5O7J
6145,26842,6GZK
6146,26842,6GZR
6147,26844,6MPO
6148,26867,5U4K
6149,26889,5MIZ
6150,26919,5O2Y
6151,26933,5H6V
6152,26952,6TTA
6153,27034,5N9Q
6154,27051,6NAN
6155,27078,6F7E
6156,27081,5WLP
6157,27085,6QBZ
6158,27095,6BUT
6159,27141,9CUV
6160,27144,5W77
6161,27146,6Q44
6162,27151,6NUI
6163,27158,7P27
6164,27167,6HKA
6165,27173,6T51
6166,27185,9BU5
6167,27211,6F3K
6168,27211,6R8N
6169,27212,5OQV
6170,27227,5Y95
6171,27239,5OWI
6172,27242,5OWJ
6173,27243,6AX5
6174,27251,6QXZ
6175,27271,6B7G
6176,27277,6SO0
6177,27284,6OCV
6178,27284,6WQE
6179,27289,6BG9
6180,27305,6DRF
6181,27313,6BQS
6182,27313,6CRL
6183,27316,6F46
6184,27349,6C00
6185,27354,5ZCZ
6186,27356,5ZD0
6187,27357,6FGM
6188,27396,6CCJ
6189,27397,6S3W
6190,27432,6G8O
6191,27433,6CUC
6192,27435,6E3C
6193,27439,6G7G
6194,27452,6HAG
6195,27453,6S10
6196,27466,6GF2
6197,27468,6YEG
6198,27468,6YQ5
6199,27503,6RK3
6200,27506,6NFW
6201,27530,6CTB
6202,27532,6YE5
6203,27540,8GDG
6204,27547,7PJ1
6205,27552,6AAU
6206,27578,7QCC
6207,27579,7SA5
6208,27581,6HKC
6209,27610,6HNF
6210,27632,6MPP
6211,27652,6IMS
6212,27664,6N13
6213,27666,6I9B
6214,27683,6QJY
6215,27687,6Z98
6216,27690,6WBU
6217,27692,7L8V
6218,27730,6QBJ
6219,27741,2KY9
6220,27781,6VK2
6221,27839,6OH1
6222,27852,8PQU
6223,27853,8PKZ
6224,27863,6R9Z
6225,27875,6U19
6226,27877,7O2K
6227,27880,6XV2
6228,27893,6TWR
6229,27917,8C7K
6230,27925,8XID
6231,27961,6Y3I
6232,27965,6Y3H
6233,27967,6Y3K
6234,27977,6SAP
6235,27989,6YTS
6236,27990,6SFT
6237,28014,7AFQ
6238,28016,6Y3L
6239,28028,6XXU
6240,28042,6UYI
6241,28042,6UYJ
6242,28052,6TR8
6243,28058,6SJW
6244,28094,6W3M
6245,28112,6YSE
6246,30000,5GAJ
6247,30002,5HOU
6248,30003,5HP0
6249,30004,5HPD
6250,30005,5HUZ
6251,30006,5HV8
6252,30007,5HVC
6253,30008,5I1R
6254,30009,5I1X
6255,30010,5I22
6256,30011,5I2P
6257,30012,5I2V
6258,30013,5I4G
6259,30015,5HQF
6260,30016,5HQQ
6261,30017,5I8N
6262,30019,5IAY
6263,30020,5IAZ
6264,30021,5ID3
6265,30022,5ID5
6266,30023,5IEB
6267,30024,5IEC
6268,30025,5IEJ
6269,30026,5IEM
6270,30027,5IEW
6271,30028,5IIR
6272,30029,5IIV
6273,30030,5IJ4
6274,30031,5IM8
6275,30032,5ION
6276,30033,5IPO
6277,30034,5IRD
6278,30035,5IRT
6279,30037,6HT4
6280,30038,5IV1
6281,30039,5IX5
6282,30040,5IX9
6283,30042,5IZB
6284,30043,5IQ5
6285,30044,5IZP
6286,30045,5J05
6287,30046,5J0M
6288,30047,5J17
6289,30048,5J18
6290,30049,5J1O
6291,30050,5J2R
6292,30051,5J2W
6293,30052,5J3F
6294,30053,5J3G
6295,30054,5J3I
6296,30055,5J4P
6297,30056,5J4W
6298,30057,5J6T
6299,30058,5J6U
6300,30059,5J6V
6301,30060,5J6W
6302,30061,5J6Z
6303,30062,5J7J
6304,30063,5J8H
6305,30064,5J8T
6306,30065,5JDP
6307,30066,5JDX
6308,30067,5JHI
6309,30068,5JHJ
6310,30069,5JI4
6311,30070,5JN6
6312,30071,5JOJ
6313,30072,5JOL
6314,30073,5JPL
6315,30074,5JPW
6316,30075,5JPX
6317,30076,5JR0
6318,30077,5JS7
6319,30078,5JS8
6320,30079,5JTK
6321,30080,5JTL
6322,30081,5JTM
6323,30082,5JTN
6324,30083,5JTO
6325,30084,5JTP
6326,30085,5JTQ
6327,30086,5JTR
6328,30087,5JWJ
6329,30088,5JXV
6330,30089,5JYH
6331,30090,5JYN
6332,30091,5JYT
6333,30092,5JYU
6334,30093,5JYV
6335,30094,5JZR
6336,30097,5K57
6337,30098,5K5F
6338,30099,5K5G
6339,30100,5K6P
6340,30101,6CMY
6341,30102,5KES
6342,30105,5KGV
6343,30106,5KGY
6344,30107,5KGZ
6345,30108,5KH8
6346,30109,5KHB
6347,30110,5KI0
6348,30111,5KI4
6349,30112,5KI5
6350,30113,5KI7
6351,30114,5KIB
6352,30115,5KIE
6353,30116,5KIF
6354,30117,5KIH
6355,30118,5KIZ
6356,30119,5KJ3
6357,30120,5KJG
6358,30121,5KK3
6359,30123,5KK9
6360,30124,5KKM
6361,30126,5KNW
6362,30127,5KP0
6363,30128,5KPE
6364,30129,5KPH
6365,30130,5KQB
6366,30131,5KQC
6367,30132,5KQE
6368,30133,5KQJ
6369,30134,5KRW
6370,30135,5KS5
6371,30136,5KS6
6372,30137,5KTF
6373,30138,5KVN
6374,30139,5KVP
6375,30140,5KWO
6376,30141,5KWP
6377,30142,5KWX
6378,30143,5KWZ
6379,30144,5KX0
6380,30145,5KX1
6381,30146,5KX2
6382,30147,5KZO
6383,30148,5L06
6384,30149,5L1C
6385,30150,6BF2
6386,30151,5L2G
6387,30152,5L34
6388,30153,5SXY
6389,30154,5SYQ
6390,30155,5SZW
6391,30156,5T0X
6392,30157,5T17
6393,30158,5T1N
6394,30159,5T1O
6395,30160,5T3M
6396,30161,5T3Y
6397,30162,5T42
6398,30163,5T43
6399,30164,5T4R
6400,30165,5T56
6401,30170,5T7Q
6402,30171,5T82
6403,30172,5T8A
6404,30176,5TBG
6405,30177,5TBN
6406,30178,5TBQ
6407,30179,5TBR
6408,30180,5TCE
6409,30181,5TCZ
6410,30184,5TGG
6411,30185,5TGW
6412,30186,5TGY
6413,30188,5TJ1
6414,30189,5TLQ
6415,30190,5TLR
6416,30191,6ALT
6417,30192,5TMX
