sequence_a_bmrb_id,sequence_a_pdb_id,sequence_a_chain_id,sequence_a_length,sequence_b_bmrb_id,sequence_b_pdb_id,sequence_b_chain_id,sequence_b_length,global_identity,exact_matches,alignment_columns,mismatches,sequence_a_gap_columns,sequence_b_gap_columns,alignment_score,identity_threshold,component_edge
4493,1UD7,A,76,4814,1LS4,A,164,0.2095808383233532,35,167,38,91,3,-97,0.4,False
4493,1UD7,A,76,4825,1M58,A,106,0.3008849557522124,34,113,35,37,7,-45,0.4,False
4493,1UD7,A,76,4841,1E91,A,85,0.2258064516129032,21,93,47,17,8,-51,0.4,False
4494,3LRI,A,83,4497,7HSC,A,159,0.2236024844720497,36,161,45,78,2,-89,0.4,False
4494,3LRI,A,83,4519,1D7Q,A,143,0.2012987012987013,31,154,41,71,11,-92,0.4,False
4494,3LRI,A,83,4528,1DC8,A,123,0.2222222222222222,28,126,52,43,3,-70,0.4,False
4494,3LRI,A,83,4553,1DGQ,A,188,0.1842105263157894,35,190,46,107,2,-120,0.4,False
4494,3LRI,A,83,4566,1L6U,A,108,0.2368421052631578,27,114,50,31,6,-60,0.4,False
4494,3LRI,A,83,4574,1D4B,A,122,0.238095238095238,30,126,49,43,4,-66,0.4,False
4494,3LRI,A,83,4577,1C05,A,159,0.228395061728395,37,162,43,79,3,-88,0.4,False
4494,3LRI,A,83,4636,1F2H,A,169,0.2413793103448276,42,174,36,91,5,-90,0.4,False
4494,3LRI,A,83,4641,1FO7,A,107,0.217391304347826,25,115,50,32,8,-65,0.4,False
4494,3LRI,A,83,4648,1FZT,A,211,0.2009345794392523,43,214,37,131,3,-128,0.4,False
4494,3LRI,A,83,4649,1G03,A,134,0.2553191489361702,36,141,40,58,7,-69,0.4,False
4494,3LRI,A,83,4664,1JZU,A,157,0.2138364779874214,34,159,47,76,2,-91,0.4,False
4494,3LRI,A,83,4668,1IX5,A,151,0.2026143790849673,31,153,50,70,2,-91,0.4,False
4494,3LRI,A,83,4688,1ILY,A,90,0.2254901960784313,23,102,48,19,12,-56,0.4,False
4494,3LRI,A,83,4697,1D1N,A,99,0.2542372881355932,30,118,34,35,19,-58,0.4,False
4494,3LRI,A,83,4700,1CF4,A,184,0.2150537634408602,40,186,41,103,2,-106,0.4,False
4494,3LRI,A,83,4701,1D9S,A,136,0.2318840579710145,32,138,49,55,2,-74,0.4,False
4494,3LRI,A,83,4706,1CX1,A,153,0.2578616352201258,41,159,36,76,6,-77,0.4,False
4494,3LRI,A,83,4716,1N4C,A,182,0.2021857923497267,37,183,45,100,1,-109,0.4,False
4494,3LRI,A,83,4717,1F7W,A,144,0.2483221476510067,37,149,41,66,5,-75,0.4,False
4494,3LRI,A,83,4735,1JYT,A,163,0.2289156626506024,38,166,42,83,3,-90,0.4,False
4494,3LRI,A,83,4751,1IVM,A,130,0.218978102189781,30,137,46,54,7,-77,0.4,False
4494,3LRI,A,83,4775,1DUJ,A,187,0.201058201058201,38,189,43,106,2,-113,0.4,False
4494,3LRI,A,83,4779,1PLO,A,122,0.2109375,27,128,50,45,6,-74,0.4,False
4494,3LRI,A,83,4791,1JR6,A,138,0.2340425531914893,33,141,47,58,3,-75,0.4,False
4494,3LRI,A,83,4797,1KD6,A,179,0.2228260869565217,41,184,37,101,5,-102,0.4,False
4494,3LRI,A,83,4814,1LS4,A,164,0.1952662721893491,33,169,45,86,5,-103,0.4,False
4494,3LRI,A,83,4825,1M58,A,106,0.2564102564102564,30,117,42,34,11,-57,0.4,False
4494,3LRI,A,83,4841,1E91,A,85,0.2673267326732673,27,101,40,18,16,-47,0.4,False
4496,1OM2,A,95,4497,7HSC,A,159,0.228395061728395,37,162,55,67,3,-88,0.4,False
4496,1OM2,A,95,4519,1D7Q,A,143,0.2328767123287671,34,146,58,51,3,-78,0.4,False
4496,1OM2,A,95,4528,1DC8,A,123,0.2595419847328244,34,131,53,36,8,-63,0.4,False
4496,1OM2,A,95,4553,1DGQ,A,188,0.2412060301507537,48,199,36,104,11,-103,0.4,False
4496,1OM2,A,95,4566,1L6U,A,108,0.25,31,124,48,29,16,-62,0.4,False
4496,1OM2,A,95,4574,1D4B,A,122,0.2578125,33,128,56,33,6,-62,0.4,False
4496,1OM2,A,95,4577,1C05,A,159,0.2484848484848484,41,165,48,70,6,-83,0.4,False
4496,1OM2,A,95,4636,1F2H,A,169,0.2383720930232558,41,172,51,77,3,-90,0.4,False
4496,1OM2,A,95,4641,1FO7,A,107,0.2100840336134453,25,119,58,24,12,-69,0.4,False
4496,1OM2,A,95,4648,1FZT,A,211,0.2304147465437788,50,217,39,122,6,-117,0.4,False
4496,1OM2,A,95,4649,1G03,A,134,0.2335766423357664,32,137,60,42,3,-73,0.4,False
4496,1OM2,A,95,4664,1JZU,A,157,0.2545454545454545,42,165,45,70,8,-81,0.4,False
4496,1OM2,A,95,4668,1IX5,A,151,0.2532467532467532,39,154,53,59,3,-76,0.4,False
4496,1OM2,A,95,4688,1ILY,A,90,0.2788461538461538,29,104,52,9,14,-46,0.4,False
4496,1OM2,A,95,4697,1D1N,A,99,0.2342342342342342,26,111,57,16,12,-59,0.4,False
4496,1OM2,A,95,4700,1CF4,A,184,0.2204301075268817,41,186,52,91,2,-104,0.4,False
4496,1OM2,A,95,4701,1D9S,A,136,0.2394366197183098,34,142,55,47,6,-74,0.4,False
4496,1OM2,A,95,4706,1CX1,A,153,0.2469135802469135,40,162,46,67,9,-82,0.4,False
4496,1OM2,A,95,4716,1N4C,A,182,0.2131147540983606,39,183,55,88,1,-105,0.4,False
4496,1OM2,A,95,4717,1F7W,A,144,0.25,38,152,49,57,8,-76,0.4,False
4496,1OM2,A,95,4735,1JYT,A,163,0.2603550295857988,44,169,45,74,6,-81,0.4,False
4496,1OM2,A,95,4751,1IVM,A,130,0.2074074074074074,28,135,62,40,5,-79,0.4,False
4496,1OM2,A,95,4775,1DUJ,A,187,0.2421052631578947,46,190,46,95,3,-98,0.4,False
4496,1OM2,A,95,4779,1PLO,A,122,0.2325581395348837,30,129,58,34,7,-69,0.4,False
4496,1OM2,A,95,4791,1JR6,A,138,0.2483221476510067,37,149,47,54,11,-75,0.4,False
4496,1OM2,A,95,4797,1KD6,A,179,0.2311827956989247,43,186,45,91,7,-100,0.4,False
4496,1OM2,A,95,4814,1LS4,A,164,0.2571428571428571,45,175,39,80,11,-85,0.4,False
4496,1OM2,A,95,4825,1M58,A,106,0.2393162393162393,28,117,56,22,11,-61,0.4,False
4496,1OM2,A,95,4841,1E91,A,85,0.2403846153846154,25,104,51,9,19,-54,0.4,False
4497,7HSC,A,159,4510,1CXW,A,60,0.186335403726708,30,161,28,2,101,-101,0.4,False
4497,7HSC,A,159,4514,1D2L,A,45,0.1614906832298136,26,161,17,2,116,-109,0.4,False
4497,7HSC,A,159,4516,1D5G,A,96,0.2424242424242424,40,165,50,6,69,-85,0.4,False
4497,7HSC,A,159,4524,1DAQ,A,71,0.2236024844720497,36,161,33,2,90,-89,0.4,False
4497,7HSC,A,159,4540,1NLA,A,53,0.1851851851851851,30,162,20,3,109,-102,0.4,False
4497,7HSC,A,159,4579,1HYI,A,65,0.1698113207547169,27,159,38,0,94,-105,0.4,False
4497,7HSC,A,159,4583,1DOQ,A,69,0.2360248447204969,38,161,29,2,92,-85,0.4,False
4497,7HSC,A,159,4584,1DP3,A,55,0.2012578616352201,32,159,23,0,104,-95,0.4,False
4497,7HSC,A,159,4588,1ED7,A,45,0.15625,25,160,19,1,115,-110,0.4,False
4497,7HSC,A,159,4589,1EHX,A,94,0.2621951219512195,43,164,46,5,70,-78,0.4,False
4497,7HSC,A,159,4593,1EOQ,A,77,0.2195121951219512,36,164,36,5,87,-92,0.4,False
4497,7HSC,A,159,4602,1DO9,A,94,0.2484848484848484,41,165,47,6,71,-83,0.4,False
4497,7HSC,A,159,4603,1DV5,A,80,0.2378048780487804,39,164,36,5,84,-86,0.4,False
4497,7HSC,A,159,4619,1E0E,A,47,0.1677018633540372,27,161,18,2,114,-107,0.4,False
4497,7HSC,A,159,4621,1E4U,A,78,0.2222222222222222,36,162,39,3,84,-90,0.4,False
4497,7HSC,A,159,4622,1E52,A,56,0.1761006289308176,28,159,28,0,103,-103,0.4,False
4497,7HSC,A,159,4637,1F43,A,61,0.191358024691358,31,162,27,3,101,-100,0.4,False
4497,7HSC,A,159,4661,1C15,A,97,0.2298136645962732,37,161,58,2,64,-87,0.4,False
4497,7HSC,A,159,4666,1DCZ,A,77,0.23125,37,160,39,1,83,-86,0.4,False
4497,7HSC,A,159,4677,1EXK,A,79,0.2121212121212121,35,165,38,6,86,-95,0.4,False
4497,7HSC,A,159,4721,1D8J,A,81,0.225,36,160,44,1,79,-88,0.4,False
4497,7HSC,A,159,4740,1GH9,A,71,0.2,32,160,38,1,89,-96,0.4,False
4497,7HSC,A,159,4752,1J9I,A,68,0.2375,38,160,29,1,92,-84,0.4,False
4497,7HSC,A,159,4757,1DV0,A,45,0.16875,27,160,17,1,115,-106,0.4,False
4497,7HSC,A,159,4759,1QPU,A,106,0.2484848484848484,41,165,59,6,59,-83,0.4,False
4497,7HSC,A,159,4771,1S62,A,102,0.2363636363636363,39,165,57,6,63,-87,0.4,False
4497,7HSC,A,159,4781,1F6U,A,55,0.186335403726708,30,161,23,2,106,-101,0.4,False
4497,7HSC,A,159,4792,2AN7,A,83,0.2392638036809816,39,163,40,4,80,-85,0.4,False
4497,7HSC,A,159,4829,1JXS,A,98,0.2392638036809816,39,163,55,4,65,-85,0.4,False
4497,7HSC,A,159,4833,1G6E,A,87,0.2195121951219512,36,164,46,5,77,-92,0.4,False
4510,1CXW,A,60,4519,1D7Q,A,143,0.1888111888111888,27,143,33,83,0,-89,0.4,False
4510,1CXW,A,60,4528,1DC8,A,123,0.1746031746031746,22,126,35,66,3,-82,0.4,False
4510,1CXW,A,60,4553,1DGQ,A,188,0.175531914893617,33,188,27,128,0,-122,0.4,False
4510,1CXW,A,60,4566,1L6U,A,108,0.1944444444444444,21,108,39,48,0,-66,0.4,False
4510,1CXW,A,60,4574,1D4B,A,122,0.1935483870967742,24,124,34,64,2,-76,0.4,False
4510,1CXW,A,60,4577,1C05,A,159,0.1875,30,160,29,100,1,-100,0.4,False
4510,1CXW,A,60,4636,1F2H,A,169,0.1538461538461538,26,169,34,109,0,-117,0.4,False
4510,1CXW,A,60,4641,1FO7,A,107,0.2035398230088495,23,113,31,53,6,-67,0.4,False
4510,1CXW,A,60,4648,1FZT,A,211,0.1650943396226415,35,212,24,152,1,-142,0.4,False
4510,1CXW,A,60,4649,1G03,A,134,0.1838235294117647,25,136,33,76,2,-86,0.4,False
4510,1CXW,A,60,4664,1JZU,A,157,0.1847133757961783,29,157,31,97,0,-99,0.4,False
4510,1CXW,A,60,4668,1IX5,A,151,0.1788079470198675,27,151,33,91,0,-97,0.4,False
4510,1CXW,A,60,4688,1ILY,A,90,0.2127659574468085,20,94,36,34,4,-54,0.4,False
4510,1CXW,A,60,4697,1D1N,A,99,0.2277227722772277,23,101,35,41,2,-55,0.4,False
4510,1CXW,A,60,4700,1CF4,A,184,0.1837837837837838,34,185,25,125,1,-117,0.4,False
4510,1CXW,A,60,4701,1D9S,A,136,0.1956521739130435,27,138,31,78,2,-84,0.4,False
4510,1CXW,A,60,4706,1CX1,A,153,0.2179487179487179,34,156,23,96,3,-88,0.4,False
4510,1CXW,A,60,4716,1N4C,A,182,0.1793478260869565,33,184,25,124,2,-118,0.4,False
4510,1CXW,A,60,4717,1F7W,A,144,0.1946308724832214,29,149,26,89,5,-91,0.4,False
4510,1CXW,A,60,4735,1JYT,A,163,0.1840490797546012,30,163,30,103,0,-103,0.4,False
4510,1CXW,A,60,4751,1IVM,A,130,0.1954887218045112,26,133,31,73,3,-81,0.4,False
4510,1CXW,A,60,4775,1DUJ,A,187,0.1764705882352941,33,187,27,127,0,-121,0.4,False
4510,1CXW,A,60,4779,1PLO,A,122,0.224,28,125,29,65,3,-69,0.4,False
4510,1CXW,A,60,4791,1JR6,A,138,0.2142857142857142,30,140,28,80,2,-80,0.4,False
4510,1CXW,A,60,4797,1KD6,A,179,0.1833333333333333,33,180,26,120,1,-114,0.4,False
4510,1CXW,A,60,4814,1LS4,A,164,0.1515151515151515,25,165,34,105,1,-115,0.4,False
4510,1CXW,A,60,4825,1M58,A,106,0.205607476635514,22,107,37,47,1,-63,0.4,False
4510,1CXW,A,60,4841,1E91,A,85,0.2528735632183908,22,87,36,27,2,-43,0.4,False
4514,1D2L,A,45,4519,1D7Q,A,143,0.1875,27,144,17,99,1,-90,0.4,False
4514,1D2L,A,45,4528,1DC8,A,123,0.192,24,125,19,80,2,-77,0.4,False
4514,1D2L,A,45,4553,1DGQ,A,188,0.1382978723404255,26,188,19,143,0,-136,0.4,False
4514,1D2L,A,45,4566,1L6U,A,108,0.1981981981981982,22,111,20,66,3,-67,0.4,False
4514,1D2L,A,45,4574,1D4B,A,122,0.192,24,125,18,80,3,-77,0.4,False
4514,1D2L,A,45,4577,1C05,A,159,0.15625,25,160,19,115,1,-110,0.4,False
4514,1D2L,A,45,4636,1F2H,A,169,0.1597633136094674,27,169,18,124,0,-115,0.4,False
4514,1D2L,A,45,4641,1FO7,A,107,0.1743119266055046,19,109,24,64,2,-71,0.4,False
4514,1D2L,A,45,4648,1FZT,A,211,0.1279620853080568,27,211,18,166,0,-157,0.4,False
4514,1D2L,A,45,4649,1G03,A,134,0.1777777777777777,24,135,20,90,1,-87,0.4,False
4514,1D2L,A,45,4664,1JZU,A,157,0.1401273885350318,22,157,23,112,0,-113,0.4,False
4514,1D2L,A,45,4668,1IX5,A,151,0.1699346405228758,26,153,17,108,2,-101,0.4,False
4514,1D2L,A,45,4688,1ILY,A,90,0.1612903225806451,15,93,27,48,3,-63,0.4,False
4514,1D2L,A,45,4697,1D1N,A,99,0.21,21,100,23,55,1,-58,0.4,False
4514,1D2L,A,45,4700,1CF4,A,184,0.1358695652173913,25,184,20,139,0,-134,0.4,False
4514,1D2L,A,45,4701,1D9S,A,136,0.1838235294117647,25,136,20,91,0,-86,0.4,False
4514,1D2L,A,45,4706,1CX1,A,153,0.1558441558441558,24,154,20,109,1,-106,0.4,False
4514,1D2L,A,45,4716,1N4C,A,182,0.1584699453551912,29,183,15,138,1,-125,0.4,False
4514,1D2L,A,45,4717,1F7W,A,144,0.1496598639455782,22,147,20,102,3,-103,0.4,False
4514,1D2L,A,45,4735,1JYT,A,163,0.1646341463414634,27,164,17,119,1,-110,0.4,False
4514,1D2L,A,45,4751,1IVM,A,130,0.1893939393939394,25,132,18,87,2,-82,0.4,False
4514,1D2L,A,45,4775,1DUJ,A,187,0.1489361702127659,28,188,16,143,1,-132,0.4,False
4514,1D2L,A,45,4779,1PLO,A,122,0.1885245901639344,23,122,22,77,0,-76,0.4,False
4514,1D2L,A,45,4791,1JR6,A,138,0.181159420289855,25,138,20,93,0,-88,0.4,False
4514,1D2L,A,45,4797,1KD6,A,179,0.1333333333333333,24,180,20,135,1,-132,0.4,False
4514,1D2L,A,45,4814,1LS4,A,164,0.1566265060240964,26,166,17,121,2,-114,0.4,False
4514,1D2L,A,45,4825,1M58,A,106,0.1759259259259259,19,108,24,63,2,-70,0.4,False
4514,1D2L,A,45,4841,1E91,A,85,0.1847826086956521,17,92,21,47,7,-58,0.4,False
4516,1D5G,A,96,4519,1D7Q,A,143,0.2465753424657534,36,146,57,50,3,-74,0.4,False
4516,1D5G,A,96,4528,1DC8,A,123,0.2611940298507462,35,134,50,38,11,-64,0.4,False
4516,1D5G,A,96,4553,1DGQ,A,188,0.225130890052356,43,191,50,95,3,-105,0.4,False
4516,1D5G,A,96,4566,1L6U,A,108,0.2459016393442623,30,122,52,26,14,-62,0.4,False
4516,1D5G,A,96,4574,1D4B,A,122,0.2978723404255319,42,141,35,45,19,-57,0.4,False
4516,1D5G,A,96,4577,1C05,A,159,0.2349397590361445,39,166,50,70,7,-88,0.4,False
4516,1D5G,A,96,4636,1F2H,A,169,0.2443181818181818,43,176,46,80,7,-90,0.4,False
4516,1D5G,A,96,4641,1FO7,A,107,0.1982758620689655,23,116,64,20,9,-70,0.4,False
4516,1D5G,A,96,4648,1FZT,A,211,0.2558139534883721,55,215,37,119,4,-105,0.4,False
4516,1D5G,A,96,4649,1G03,A,134,0.2262773722627737,31,137,62,41,3,-75,0.4,False
4516,1D5G,A,96,4664,1JZU,A,157,0.2590361445783132,43,166,44,70,9,-80,0.4,False
4516,1D5G,A,96,4668,1IX5,A,151,0.270440251572327,43,159,45,63,8,-73,0.4,False
4516,1D5G,A,96,4688,1ILY,A,90,0.2596153846153846,27,104,55,8,14,-50,0.4,False
4516,1D5G,A,96,4697,1D1N,A,99,0.3008849557522124,34,113,48,17,14,-45,0.4,False
4516,1D5G,A,96,4700,1CF4,A,184,0.2204301075268817,41,186,53,90,2,-104,0.4,False
4516,1D5G,A,96,4701,1D9S,A,136,0.2482269503546099,35,141,56,45,5,-71,0.4,False
4516,1D5G,A,96,4706,1CX1,A,153,0.2848101265822785,45,158,46,62,5,-68,0.4,False
4516,1D5G,A,96,4716,1N4C,A,182,0.2287234042553191,43,188,47,92,6,-102,0.4,False
4516,1D5G,A,96,4717,1F7W,A,144,0.26,39,150,51,54,6,-72,0.4,False
4516,1D5G,A,96,4735,1JYT,A,163,0.2261904761904762,38,168,53,72,5,-92,0.4,False
4516,1D5G,A,96,4751,1IVM,A,130,0.2313432835820895,31,134,61,38,4,-72,0.4,False
4516,1D5G,A,96,4775,1DUJ,A,187,0.2371134020618556,46,194,43,98,7,-102,0.4,False
4516,1D5G,A,96,4779,1PLO,A,122,0.2047244094488189,26,127,65,31,5,-75,0.4,False
4516,1D5G,A,96,4791,1JR6,A,138,0.2602739726027397,38,146,50,50,8,-70,0.4,False
4516,1D5G,A,96,4797,1KD6,A,179,0.2539682539682539,48,189,38,93,10,-93,0.4,False
4516,1D5G,A,96,4814,1LS4,A,164,0.2409638554216867,40,166,54,70,2,-86,0.4,False
4516,1D5G,A,96,4825,1M58,A,106,0.225,27,120,55,24,14,-66,0.4,False
4516,1D5G,A,96,4841,1E91,A,85,0.308411214953271,33,107,41,11,22,-41,0.4,False
4519,1D7Q,A,143,4524,1DAQ,A,71,0.2465753424657534,36,146,32,3,75,-74,0.4,False
4519,1D7Q,A,143,4540,1NLA,A,53,0.1958041958041958,28,143,25,0,90,-87,0.4,False
4519,1D7Q,A,143,4579,1HYI,A,65,0.2133333333333333,32,150,26,7,85,-86,0.4,False
4519,1D7Q,A,143,4583,1DOQ,A,69,0.2432432432432432,36,148,28,5,79,-76,0.4,False
4519,1D7Q,A,143,4584,1DP3,A,55,0.1655172413793103,24,145,29,2,90,-97,0.4,False
4519,1D7Q,A,143,4588,1ED7,A,45,0.1517241379310344,22,145,21,2,100,-101,0.4,False
4519,1D7Q,A,143,4589,1EHX,A,94,0.2229729729729729,33,148,56,5,54,-82,0.4,False
4519,1D7Q,A,143,4593,1EOQ,A,77,0.2176870748299319,32,147,41,4,70,-83,0.4,False
4519,1D7Q,A,143,4602,1DO9,A,94,0.2206896551724138,32,145,60,2,51,-81,0.4,False
4519,1D7Q,A,143,4603,1DV5,A,80,0.2266666666666666,34,150,39,7,70,-82,0.4,False
4519,1D7Q,A,143,4619,1E0E,A,47,0.1666666666666666,24,144,22,1,97,-96,0.4,False
4519,1D7Q,A,143,4621,1E4U,A,78,0.2068965517241379,30,145,46,2,67,-85,0.4,False
4519,1D7Q,A,143,4622,1E52,A,56,0.1736111111111111,25,144,30,1,88,-94,0.4,False
4519,1D7Q,A,143,4637,1F43,A,61,0.2083333333333333,30,144,30,1,83,-84,0.4,False
4519,1D7Q,A,143,4661,1C15,A,97,0.2397260273972602,35,146,59,3,49,-76,0.4,False
4519,1D7Q,A,143,4666,1DCZ,A,77,0.2533333333333333,38,150,32,7,73,-74,0.4,False
4519,1D7Q,A,143,4677,1EXK,A,79,0.1958041958041958,28,143,51,0,64,-87,0.4,False
4519,1D7Q,A,143,4721,1D8J,A,81,0.2229729729729729,33,148,43,5,67,-82,0.4,False
4519,1D7Q,A,143,4740,1GH9,A,71,0.2206896551724138,32,145,37,2,74,-81,0.4,False
4519,1D7Q,A,143,4752,1J9I,A,68,0.2482758620689655,36,145,30,2,77,-73,0.4,False
4519,1D7Q,A,143,4757,1DV0,A,45,0.2,29,145,14,2,100,-87,0.4,False
4519,1D7Q,A,143,4759,1QPU,A,106,0.2397260273972602,35,146,68,3,40,-76,0.4,False
4519,1D7Q,A,143,4771,1S62,A,102,0.2517006802721088,37,147,61,4,45,-73,0.4,False
4519,1D7Q,A,143,4781,1F6U,A,55,0.1958041958041958,28,143,27,0,88,-87,0.4,False
4519,1D7Q,A,143,4792,2AN7,A,83,0.2244897959183673,33,147,46,4,64,-81,0.4,False
4519,1D7Q,A,143,4829,1JXS,A,98,0.2207792207792207,34,154,53,11,56,-86,0.4,False
4519,1D7Q,A,143,4833,1G6E,A,87,0.25,37,148,45,5,61,-74,0.4,False
4524,1DAQ,A,71,4528,1DC8,A,123,0.232,29,125,40,54,2,-67,0.4,False
4524,1DAQ,A,71,4553,1DGQ,A,188,0.233160621761658,45,193,21,122,5,-103,0.4,False
4524,1DAQ,A,71,4566,1L6U,A,108,0.2432432432432432,27,111,41,40,3,-57,0.4,False
4524,1DAQ,A,71,4574,1D4B,A,122,0.2538461538461538,33,130,30,59,8,-64,0.4,False
4524,1DAQ,A,71,4577,1C05,A,159,0.2345679012345679,38,162,30,91,3,-86,0.4,False
4524,1DAQ,A,71,4636,1F2H,A,169,0.2058823529411764,35,170,35,99,1,-100,0.4,False
4524,1DAQ,A,71,4641,1FO7,A,107,0.2018348623853211,22,109,47,38,2,-65,0.4,False
4524,1DAQ,A,71,4648,1FZT,A,211,0.2169811320754717,46,212,24,141,1,-120,0.4,False
4524,1DAQ,A,71,4649,1G03,A,134,0.2335766423357664,32,137,36,66,3,-73,0.4,False
4524,1DAQ,A,71,4664,1JZU,A,157,0.2111801242236025,34,161,33,90,4,-93,0.4,False
4524,1DAQ,A,71,4668,1IX5,A,151,0.2292993630573248,36,157,29,86,6,-85,0.4,False
4524,1DAQ,A,71,4688,1ILY,A,90,0.2553191489361702,24,94,43,23,4,-46,0.4,False
4524,1DAQ,A,71,4697,1D1N,A,99,0.284313725490196,29,102,39,31,3,-44,0.4,False
4524,1DAQ,A,71,4700,1CF4,A,184,0.2150537634408602,40,186,29,115,2,-106,0.4,False
4524,1DAQ,A,71,4701,1D9S,A,136,0.2230215827338129,31,139,37,68,3,-77,0.4,False
4524,1DAQ,A,71,4706,1CX1,A,153,0.2193548387096774,34,155,35,84,2,-87,0.4,False
4524,1DAQ,A,71,4716,1N4C,A,182,0.2010869565217391,37,184,32,113,2,-110,0.4,False
4524,1DAQ,A,71,4717,1F7W,A,144,0.2152777777777778,31,144,40,73,0,-82,0.4,False
4524,1DAQ,A,71,4735,1JYT,A,163,0.2469879518072289,41,166,27,95,3,-84,0.4,False
4524,1DAQ,A,71,4751,1IVM,A,130,0.25,34,136,31,65,6,-68,0.4,False
4524,1DAQ,A,71,4775,1DUJ,A,187,0.2105263157894736,40,190,28,119,3,-110,0.4,False
4524,1DAQ,A,71,4779,1PLO,A,122,0.21875,28,128,37,57,6,-72,0.4,False
4524,1DAQ,A,71,4791,1JR6,A,138,0.2394366197183098,34,142,33,71,4,-74,0.4,False
4524,1DAQ,A,71,4797,1KD6,A,179,0.2282608695652173,42,184,24,113,5,-100,0.4,False
4524,1DAQ,A,71,4814,1LS4,A,164,0.1976047904191616,33,167,35,96,3,-101,0.4,False
4524,1DAQ,A,71,4825,1M58,A,106,0.2792792792792792,31,111,35,40,5,-49,0.4,False
4524,1DAQ,A,71,4841,1E91,A,85,0.2413793103448276,21,87,48,16,2,-45,0.4,False
4528,1DC8,A,123,4540,1NLA,A,53,0.1935483870967742,24,124,28,1,71,-76,0.4,False
4528,1DC8,A,123,4579,1HYI,A,65,0.1984126984126984,25,126,37,3,61,-76,0.4,False
4528,1DC8,A,123,4583,1DOQ,A,69,0.2419354838709677,30,124,38,1,55,-64,0.4,False
4528,1DC8,A,123,4584,1DP3,A,55,0.2142857142857142,27,126,25,3,71,-72,0.4,False
4528,1DC8,A,123,4588,1ED7,A,45,0.192,24,125,19,2,80,-77,0.4,False
4528,1DC8,A,123,4589,1EHX,A,94,0.2635658914728682,34,129,54,6,35,-61,0.4,False
4528,1DC8,A,123,4593,1EOQ,A,77,0.2362204724409448,30,127,43,4,50,-67,0.4,False
4528,1DC8,A,123,4602,1DO9,A,94,0.2272727272727272,30,132,55,9,38,-72,0.4,False
4528,1DC8,A,123,4603,1DV5,A,80,0.2857142857142857,36,126,41,3,46,-54,0.4,False
4528,1DC8,A,123,4619,1E0E,A,47,0.1653543307086614,21,127,22,4,80,-85,0.4,False
4528,1DC8,A,123,4621,1E4U,A,78,0.2301587301587301,29,126,46,3,48,-68,0.4,False
4528,1DC8,A,123,4622,1E52,A,56,0.2,25,125,29,2,69,-75,0.4,False
4528,1DC8,A,123,4637,1F43,A,61,0.1788617886178861,22,123,39,0,62,-79,0.4,False
4528,1DC8,A,123,4661,1C15,A,97,0.2700729927007299,37,137,46,14,40,-63,0.4,False
4528,1DC8,A,123,4666,1DCZ,A,77,0.2537313432835821,34,134,32,11,57,-66,0.4,False
4528,1DC8,A,123,4677,1EXK,A,79,0.2204724409448819,28,127,47,4,48,-71,0.4,False
4528,1DC8,A,123,4721,1D8J,A,81,0.2480620155038759,32,129,43,6,48,-65,0.4,False
4528,1DC8,A,123,4740,1GH9,A,71,0.2063492063492063,26,126,42,3,55,-74,0.4,False
4528,1DC8,A,123,4752,1J9I,A,68,0.2301587301587301,29,126,36,3,58,-68,0.4,False
4528,1DC8,A,123,4757,1DV0,A,45,0.1869918699186991,23,123,22,0,78,-77,0.4,False
4528,1DC8,A,123,4759,1QPU,A,106,0.2611940298507462,35,134,60,11,28,-64,0.4,False
4528,1DC8,A,123,4771,1S62,A,102,0.25,32,128,65,5,26,-64,0.4,False
4528,1DC8,A,123,4781,1F6U,A,55,0.192,24,125,29,2,70,-77,0.4,False
4528,1DC8,A,123,4792,2AN7,A,83,0.2790697674418604,36,129,41,6,46,-57,0.4,False
4528,1DC8,A,123,4829,1JXS,A,98,0.2164179104477611,29,134,58,11,36,-76,0.4,False
4528,1DC8,A,123,4833,1G6E,A,87,0.2651515151515151,35,132,43,9,45,-62,0.4,False
4540,1NLA,A,53,4553,1DGQ,A,188,0.1842105263157894,35,190,16,137,2,-120,0.4,False
4540,1NLA,A,53,4566,1L6U,A,108,0.1981981981981982,22,111,28,58,3,-67,0.4,False
4540,1NLA,A,53,4574,1D4B,A,122,0.221311475409836,27,122,26,69,0,-68,0.4,False
4540,1NLA,A,53,4577,1C05,A,159,0.2012578616352201,32,159,21,106,0,-95,0.4,False
4540,1NLA,A,53,4636,1F2H,A,169,0.1705882352941176,29,170,23,117,1,-112,0.4,False
4540,1NLA,A,53,4641,1FO7,A,107,0.2407407407407407,26,108,26,55,1,-56,0.4,False
4540,1NLA,A,53,4648,1FZT,A,211,0.1516587677725118,32,211,21,158,0,-147,0.4,False
4540,1NLA,A,53,4649,1G03,A,134,0.1985294117647058,27,136,24,83,2,-82,0.4,False
4540,1NLA,A,53,4664,1JZU,A,157,0.197452229299363,31,157,22,104,0,-95,0.4,False
4540,1NLA,A,53,4668,1IX5,A,151,0.2,31,155,18,102,4,-93,0.4,False
4540,1NLA,A,53,4688,1ILY,A,90,0.2282608695652173,21,92,30,39,2,-50,0.4,False
4540,1NLA,A,53,4697,1D1N,A,99,0.2323232323232323,23,99,30,46,0,-53,0.4,False
4540,1NLA,A,53,4700,1CF4,A,184,0.1675675675675675,31,185,21,132,1,-123,0.4,False
